comment_id,author,text,time,votes,photo
UgxqjZqiFOwcDIAHqqJ4AaABAg,@ChecheKeripikpisang,"Hadew stiap ada demo sllu  di kaitkan ada orng d blkngnya,  intinya  koreksi saja drii sndri pak, GK usah berdalih itu ini itu ini",8 jam yang lalu (diedit),0,https://yt3.ggpht.com/ytc/AIdro_mS0Mc60NZyxaJydSkBsakuZ7vbNBZ-xu91vkuivg-cKqxwLCjAfub72z7AfatrbICoJg=s88-c-k-c0x00ffffff-no-rj
Ugy6-4_iPEmN4a-cblJ4AaABAg.AYQw8us3FkKAYRIQ6mi76O,@MayGodAlwaysBlessMee,"Iya Krn jagoan lu kalah itu aja, simpel",5 jam yang lalu,0,https://yt3.ggpht.com/LYxkKcGOaeLBC3IItTOdwU7e1hTTgV-u1t-09wRYFmhMkl85mj36ugKYHHdWJD_qh_krWk_sDw=s88-c-k-c0x00ffffff-no-rj
Ugy6-4_iPEmN4a-cblJ4AaABAg.AYQw8us3FkKAYRK_FZocs3,@Asmaddulalim,Ngakak gak enak jagoan mu kalah,5 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_mHvUglQtLRiBOR3UH27FcNcHYHMrm7xI1YvMI9Yss=s88-c-k-c0x00ffffff-no-rj
Ugy6-4_iPEmN4a-cblJ4AaABAg.AYQw8us3FkKAYRLaE286fu,@imannurul264,Buzer lg ngoceh 😂😂😂,4 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_lKJNtx3lR6AtchbshAN7xSe1DS5_AbF1MZapm4-vtqNow=s88-c-k-c0x00ffffff-no-rj
UgzY5YsHIUOfdqHm1L54AaABAg.AYQsFMTgiM_AYQvIUG_zQS,@NoviIi-i5i,Gak enak kalah kt pak prabowo😂😂😂😂,8 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_mVYsh4_7tPnhk4WYSdJnsULsk1BHYmbthLeH2eoiV5JeggNIweaGnRuf_CWe9Mf5bHig=s88-c-k-c0x00ffffff-no-rj
UgzY5YsHIUOfdqHm1L54AaABAg.AYQsFMTgiM_AYQxdfZcbKv,@SuroBledeg,"​ @NoviIi-i5i 
😂😂 akhirnya mereka sekarang bisanya hanya nyinyir...",8 jam yang lalu,0,https://yt3.ggpht.com/IUeMgmgtZBFtigSNV1BnlZ5_xPBAY6SJSXm0CvI8bQmC-BZETeiQxk1o63ohHpUMcIyfGCHr=s88-c-k-c0x00ffffff-no-rj
UgzY5YsHIUOfdqHm1L54AaABAg.AYQsFMTgiM_AYR7EIEcEJ_,@embunmalam7848,Sumua negara didunia ini pejabatnya banyak yg korup tidak hanya di indonesia bro tapi sekarang mulai di tindak bro bersabarlah.,6 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_mN8tuEvpDNcU-xuyJEAQR1tHqEOZMJ5qy11HS1IGR0CKY=s88-c-k-c0x00ffffff-no-rj
UgzY5YsHIUOfdqHm1L54AaABAg.AYQsFMTgiM_AYQsixKP278,@RedmiDandang,😅😅😅😅,9 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_l-WPruEngifbfolAJ9ooMYouWRIljSLSUdcbFXhpBKLR2w067aQRcH7LDc0zzrTdX9yg=s88-c-k-c0x00ffffff-no-rj
UgxZna-W8-k8pkD-iRx4AaABAg.AYQxm43zwA5AYRrTvTP885,@HpInfinik-g9o,"Emang bener adanya bang 
Gua salah satu mahasiswa universitas Bogor pas jam istirahat tiba tiba ada arahan dari ibu ibu untuk demo dan di bayar 250+BBM gratis untuk demo",6 menit yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_krOvw37jTzdXxKx9LLxqthA0TYsfEMIBqW17GhNiJZj6fAXWZX5VrvzLyMIgKzxEDtDw=s88-c-k-c0x00ffffff-no-rj
UgxvcgfT8STBnGAcTSF4AaABAg,@musliadi4256,"Mau ada bayar atau tidak , yang penting untuk kemakmuran Ekonomi yang sangat sulit saat ini ' dari pada diam Para oknum pejabat menguras Ke Uangan Negri ini demi kepentingan pribadi dengan menyalahgunakan keuangan dengan menipulasi... Itu kata politik Omon omon aja mana dia tau..",7 jam yang lalu,0,https://yt3.ggpht.com/pJhUOuN_4xbDrmE3TZZ4j6r64qp7So0A5uBVaNAYJIPWBWqgzuHHeugejuUhGKeNZoc8b-vh=s88-c-k-c0x00ffffff-no-rj
UgzdWOEc8XLRFGw8RjR4AaABAg,@AdiWinoto-e5m,TOLONG JAUHIN DARI MIC😅😂,5 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s88-c-k-c0x00ffffff-no-rj
UgwY0fiZWqE0anoSTeB4AaABAg,@emiroostikowati7135,Yang bayar demo udah jelas itu yg banyak duwidnya bikin ngancuri pak Prabowo 😂😂,9 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_nLaihxDFVmnJ3BNrRAmxQrbA_mCKWJCT4LKngxCiB_0GgMeT12zvtvULsylDTrrmZaZg=s88-c-k-c0x00ffffff-no-rj
UgzjFisw0OH7xb9lTRd4AaABAg,@backreamcool5667,Sekali menang malah bikin negara kacau balau!,2 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nSY3SKVIB-lh59yGyZKnSBMStdyKAx-ey6Y__AoaVIck-hLXmMGqnd_XiRQfZveTs5Jg=s88-c-k-c0x00ffffff-no-rj
UgwrsADjYQzEcz97JJd4AaABAg,@anti-halu,"Yg bayar demo untuk tujuan destabilitas Indonesia :
1. Eksternal (George Soros, NGO Australia dll)
2. Internal (Jusuf Kalla, SBY, PDIP)

Skenario venezeuela aja..pihak eksternal pengen Indonesia tak stabil, disambut oleh oposisi yg kalah pilpres dan pengusaha banyak hutang yg pengen dilunasin hutangnya oleh negara ...",8 jam yang lalu,1,https://yt3.ggpht.com/VGabqjU0nqLb2VXTFAlRnKK0kscCglZ3ez-_Rp0KGS9vyVyrnV2ZNFq8HPvyvVqkV4DVgAGY=s88-c-k-c0x00ffffff-no-rj
Ugyw0RNdMjhxTXWjvTx4AaABAg,@Kokoprasetyo-o6l,"Waduh di kasih mic lagi ,mulai OMON OMON  😂",8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_n7417ek-18wzJI3ZENBm0JLEsWrCcksbQ7WKdHv1tzFUdXjGULqP2rM3Knc8d3lEC4qw=s88-c-k-c0x00ffffff-no-rj
UgwwobFiw0mmIW-aae54AaABAg,@idahrosidah6835,Ya Allah lindungilah negara Indonesia tercinta ini dari orang-orang dzalim,8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_kGA5P-5Pg3ckSU5VlRG1_fFC18y55u3dDG0Ahmc47IGG1eOkHfbuwB80QnYpNLIXa46g=s88-c-k-c0x00ffffff-no-rj
Ugx_hBvOoAa3dzE5GYN4AaABAg,@ropendisianturi4602,Sama² tau pak...tapi kami bisa eksekusi.,6 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nlCCbwVHNUrcvOLy53wYwtrkYrnzoXo5yuHN-GooI=s88-c-k-c0x00ffffff-no-rj
UgxJtPncoYf5tz8iQSB4AaABAg,@Runiadi,"Penyakitnya jauh dri kata sembuh,malah lbih parah nih kyknya",8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_kNn6ML5JlhLrSoExrtw_OWTxjwv-pPPh8GhTrE49w-bzrwzJrjG1FoMdgRo3BUt4v3Gw=s88-c-k-c0x00ffffff-no-rj
Ugx8lo92v1N93AVhDjt4AaABAg,@yasminharahap4922,lo gw lo gw lo gw..orang no 1 masa bicara lo gw,8 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_ks0zOPhDfAtmOLuVsI8Di9GDAk6xm-gm4aBbOGIXPCTBo=s88-c-k-c0x00ffffff-no-rj
UgxiGaxZvV6bHP8pEup4AaABAg,@Wiwi-st9ym,Mual mual mual,6 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_kz3lQ9Hqs6oAEsOL6PXqKBaGQAfhnhuZ4AM0OQgQz89_f1bm0WwWRi6kOnIQ-se2plZQ=s88-c-k-c0x00ffffff-no-rj
UgwW_PdBGGl6KnAa4B14AaABAg,@mirza-y1v,Klo mng tau siapa yg bayar. Ya d proses lah.,6 jam yang lalu,0,https://yt3.ggpht.com/UYLwmtM4O1O2GLvx-Ig0eyF9Ic38S3bLlQZs5kBLHWhp0F2-DWiqpENADWY8Dm17KHAbHnKVXw=s88-c-k-c0x00ffffff-no-rj
UgyYb54LiWb6RBbjDhp4AaABAg,@Joda08-s5s,Pendemo sdh ngaku ke wakil siapa yg bayar. Wakil.sdh izin ke ketua utk ngasi uang saku agar di alihkan ke t4 lain.,9 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_nkHMdD8-iph0EM_9XXOHFTX5yr1_08Pyl5RsRmTC8NcKJnWauEhfigEgk72JRwumN-OA=s88-c-k-c0x00ffffff-no-rj
UgyGygsDw_0tDiYUc_J4AaABAg,@komangsudarpana5468,Tangkap aja pak Prabowo biyar fuplik semua tahu,8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_ksQQl2B9h3YStUGVnbkEBwQ17nquLWhFzYP0HbtW3Fg4xF0T91e_MyLGpXuaKOx1LlOQ=s88-c-k-c0x00ffffff-no-rj
Ugy5X5RnFZ3OVTUKYX14AaABAg,@Raden.Wijayaa,Saya juga tau kok wo siapa DALANG YG BAYAR DEMO DUKUNG MBG!!! KEMARIN DPET TUH DUIT 100 RB PER ORANG PLUS WAJAN!!,6 jam yang lalu,1,https://yt3.ggpht.com/YF3pT3dOhh9WdAmAhWZmSpaqKaUEUX6erSH53Jdj3V4RiztFmJud0vT5k-kdq6Z4U9rq0c1PnA=s88-c-k-c0x00ffffff-no-rj
Ugx3k_JZDTusX6BBZg14AaABAg,@UmarIribaram-m2g,Jadi negara yg banyak koruptornya😂😂,50 menit yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_mepZNFg0IkDgvVhDWwJ-etfN9-p-jFIuO69t8K727MQtN4q3ixeitoQ27z3kNlE3ybXw=s88-c-k-c0x00ffffff-no-rj
UgzjkiSlU5ryIju2DpN4AaABAg,@Altair_Caribbean,Yang demo pro kebijakan prabowo lah yg dibayar buktinya mereka sendiri NGAKU kok 🤣,7 jam yang lalu (diedit),1,https://yt3.ggpht.com/sKRwQRn3h5X7nMuW5iPaprIFlbhTGrH-G1tszrUcadwXX5LaPPW5Wm0Q5rGAxBDrrxIhLVF2=s88-c-k-c0x00ffffff-no-rj
UgzjMIm8X_iSrnGWQE54AaABAg,@NurrHakim,Bongkar dong pak,38 detik yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_kL7daW0mm9R_yCcc_-7ACB2lV35Z9XJTxD7SZFJYjPcFkWqZ4sFO5qPsN-v2vqL0FIzQ=s88-c-k-c0x00ffffff-no-rj
UgwoTp5iYZJAizTmQlV4AaABAg,@abikusuma-h2f,"di kira saat ini rakyat sejahtera,,",7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_lbpRUu5gbsvWTmsdI3NZ15kpk0Ej3nbI--JsDIpwlL-8rX0jbLwi0IQmkjLB0HWRjkqw=s88-c-k-c0x00ffffff-no-rj
Ugz-Lj7VuWQ1dFFqFGJ4AaABAg,@Asmaddulalim,Yg kalah ngak enak.... Ini biangnya gak mau kalah.... 😂😂😂,5 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_mHvUglQtLRiBOR3UH27FcNcHYHMrm7xI1YvMI9Yss=s88-c-k-c0x00ffffff-no-rj
UgzCyQFkA47pNIUtGiZ4AaABAg,@judial5244,"Aku juga malu,,,,mahasiswa ikut demo di tanya mau demo apa kok malah  ho ha hoo plonga plongo koyok wong gendeng kgkgkkkkk.",5 jam yang lalu,0,https://yt3.ggpht.com/5_JgX63zkROZUCDq1I0E-A9KaSJI9a1KEqjl--k9DBvKxr8Nc6xFbTD9wwL0rTBIouE0UlozuQ=s88-c-k-c0x00ffffff-no-rj
UgzDT-vdQp10YXTDTJF4AaABAg,@boledzzz8556,Tangkap dong jangan cuma omon omon😅,7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_ksZUIDH_eb_R4GGWCxeiOwk9lcwVrwrdN_7WPJYc8pG8c=s88-c-k-c0x00ffffff-no-rj
UgyVzLP2MoIoWSIcWLd4AaABAg,@PujiasTuti-u3q,PHK massal udah di depan mata 😂😂😂,5 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_lXZATiSU94AudKCeqOS-aak7Qi50J9-N9s4qqnF2E7CRmgta6gS959E91ZM-ms0kpswQ=s88-c-k-c0x00ffffff-no-rj
UgxPZKcWu2yqP8RgfKB4AaABAg,@Nmryt-z4j,"HANYA TAHU TAPI DIPELIHARA, GAK ADA TINDAKAN APA2 , BERARTI OMONNNN OMONNNN DOANG 😮😮",3 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_mVYsh4_7tPnhk4WYSdJnsULsk1BHYmbthLeH2eoiV5JeggNIweaGnRuf_CWe9Mf5bHig=s88-c-k-c0x00ffffff-no-rj
Ugz-dWhOiKEhltW1kPZ4AaABAg,@yaw6186,Ya tangkap kalo tahu,8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_mZc4zmVJypLMNHULLyrOLIH5j4ROdhNY4GzlNL_IBrxVgUQS4IT_UqjXMrykjAWMs9HA=s88-c-k-c0x00ffffff-no-rj
UgyY0hzgQZ06kjvNCuN4AaABAg,@acengtotohbaehaki3614,Mana yg bayar mahasiswa suapaya gk demo,7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nCR13iGJ0gCNvEfsExrD92sPwyeTrvqWOWh46UXSjFDE8=s88-c-k-c0x00ffffff-no-rj
Ugz9TzxIuxoY3jfGbft4AaABAg,@hamzahhas-v9e,Yang bayar demo tidak jauh orang dalam orang Indonesia pengusaha yang tidak mau di atur atur tidak mau di saigi,4 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_m2s7giIp50Sj11wAtuWvTVtCsLGdQ3MZYGHIoIzN3m5j0jU_Ih9WuIE6Ndg51XKUdFJg=s88-c-k-c0x00ffffff-no-rj
Ugz_eUMtbS7Di8OgSaN4AaABAg,@mbdynamic8436,"Harusnya prabowo tau diri. Sesuai pengakuan pelaku, Gibran lah yang memobilisasi demo. Kelicikan musuh dalam selimut kenapa tidak ia sadari.",7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nFyRLL7rnA8ARxXFVmXN7oQ9pJCAgaYKdGTDgtsrtfyA=s88-c-k-c0x00ffffff-no-rj
UgzGhLDDn8f9f7jKAVt4AaABAg,@DodiGunawan-l4p,"Jangan fokus ke yg byr bos, fokus aja ke perbaikan",8 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_kjND8U1TiPEw_nk7wHVRzjEfaU_vW2mZ6uU0PTBL6yiuvUWRvQQNsfIOn_RS_2JkLdcA=s88-c-k-c0x00ffffff-no-rj
UgxGp57RTzoXroUM27l4AaABAg,@rezalimena9470,"Prabowo : ""waktu itu pembangunan negara kita menganut PAHAM neo liberal""

nah kalau sekarang malah saya yang gak PAHAM pak pembangunan macam apa ini",8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_k4KrpxPOCKalMsbk7W-OI2YYA907XEvgEy4tJLZcs=s88-c-k-c0x00ffffff-no-rj
UgwNmnnuOVyF9SKcdSR4AaABAg,@HpInfinik-g9o,"EMANG BENER GUA SALAH SATU NYA MAHASISWA UNIVERSITAS DI BOGOR 
PAS SELESAI JAM PELAJARAN DI KASIH ARAHAN UNTUK DEMO DI BAYAR 250+BBM GERATIS UNTUK KE JAKARTA 😂😂😂😂",12 menit yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_krOvw37jTzdXxKx9LLxqthA0TYsfEMIBqW17GhNiJZj6fAXWZX5VrvzLyMIgKzxEDtDw=s88-c-k-c0x00ffffff-no-rj
UgyAceVVlDsnXZue4zR4AaABAg,@anni7808,"Demo.
. mahasiswa dapat beasiswa gk dari ketua demo",3 jam yang lalu,0,https://yt3.ggpht.com/8ssGteU4HFov6iALzEGcF7QQEg1OmSSZp5EpxKI-fASHlOuk2V5dsMgcaa6f_Ro93LJ3V79A=s88-c-k-c0x00ffffff-no-rj
UgytrOuVZluqag0nQ7R4AaABAg,@SuryatiDewi-i9w,"Daddy syarat berdiri nya suatu negara adalah adanya wilayah juga rakyat,,, rakyat itu sebagai subjek sudah tentu sebagai makhluk hidup yang membutuhkan pangan,,, ☝💖🇮🇩🍭",8 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj
UgzoeLvbMmpQbtD_-nl4AaABAg,@habib8931,Sodara sodara😂,7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_md5qYQnpwKbDcxHTdMG2zhXe1GbATSYBGmdJiMuO1N2L6lIeC8v1Efuu-zcc-_ytvViw=s88-c-k-c0x00ffffff-no-rj
Ugx8lymu_3aSEFlzgQR4AaABAg,@MochammadFadhil-dr1wi,SURPRISE??? Saudara saudara BEM UBK YANG DEMO KETEMU WAPRES TERYATA NGAKU DAPAT UANG DARI APARAT Saudara saudara SURPRISE 🤷🏻‍♂️ begitulah saudara saudara,9 jam yang lalu,1,https://yt3.ggpht.com/ytc/AIdro_kexSU46w6cYLAw7n2skj-kjy6uv4tRLz7Q3K1rsh5kWb6z0DWyfRdUElppkPxsBgt36Q=s88-c-k-c0x00ffffff-no-rj
Ugy-szpNlvBhZXF_ESh4AaABAg,@OppoA31-n5o,Beneran udah tau??? Kalau cuma ngomong Radio juga bisa pak,5 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nLDRFkW4-H3DXefKqVCiv64nSX1pCGNxxB-s1JqQGZT_lalhc7_7OcXHx652isf4T3ag=s88-c-k-c0x00ffffff-no-rj
Ugxn1AnCysF_-CJaBiJ4AaABAg,@FaidiAlfatih-c6g,Kasihan Prabowo dibohongi orang orang disekelilingnya,3 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_lb-lBb6-rl_rxGgAnDeW8EvJQjI_nH6RhaFU61qkNyLtqKelCNJ2fbVBeKGbbGsTR3ag=s88-c-k-c0x00ffffff-no-rj
UgyPqYMeckmBWlmoqVN4AaABAg,@tidakgoodlooking,sodaradodararara....,8 jam yang lalu,0,https://yt3.ggpht.com/TJpPoJ3icuXXO89V0aMDP881huqJNtoBP5Dg9YYzldRmjngGlODJcIVImAo8v3m5B7BFRl0ueA=s88-c-k-c0x00ffffff-no-rj
UgydgubiCVNlkDIlkn54AaABAg,@KursiaSia-v4w,"Demo terhenti seketika jika Udd hukuman mati,,!! 
di buwat dan di pakai di Indonesia 
maka oknum korupsi mati langka skat ster,,!",1 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_n7417ek-18wzJI3ZENBm0JLEsWrCcksbQ7WKdHv1tzFUdXjGULqP2rM3Knc8d3lEC4qw=s88-c-k-c0x00ffffff-no-rj
UgwHgKuwu_547ZqJdqV4AaABAg,@kikisetiawan8636,"Ngomong tok pak ...
Iki golek ekonomi gawe nguripi anak bojo angel pak...
Kebutuhan pokok melonjak pak",1 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_njGmxKfoPrBMaI_BcpyasarYRb-fAoAoQbz4AUVTUbPx-Uvg-WVnjh5erCqOgSOACzYA=s88-c-k-c0x00ffffff-no-rj
UgyTNgSo9peIqQkVdJx4AaABAg,@nabilnazmi1668,"JLS ADA ORANG""DPR RI YANG BAYAR UNTUK DEMO.",3 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nfsRMcdQ-VFoiGqSem9tOD6dD-rK6_7_L87-oT8m-LZ9_Zz1QPLPwPCuXy3MEW6JluRA=s88-c-k-c0x00ffffff-no-rj
UgzlN6ZIn8egdQ9nRcF4AaABAg,@Jepfti439kro,Pembayar demo itu mereka  yg merampas kekayaan negara ingin terus ngurus proyek besar dan sama sekali tidak peka dg kebutuhan mayoritas rakyat miskin yg hrs disejahterakan negara,7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_ltG5Vixvi3d0Yh00mrIlUB2on93_zWY8hkMojmBpX9mvBiNJjt4vNgL5Rn8XCPf9bnFg=s88-c-k-c0x00ffffff-no-rj
Ugys7fIfmPkLnYhqcpJ4AaABAg,@TahniaHatta,Malah menciptakan kolusi dan manupulasi,6 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nU2YD2Z--lTM_gdrvauZL95c14lMizI3TCYnoHVH-z3cvFi5RKknXfib9wghzEocwihg=s88-c-k-c0x00ffffff-no-rj
UgxyyIKtodPzIjHtbnJ4AaABAg,@OppoA3x-d9x2g,"Krna kau ingin jabatan, walaupun kemampuan mu blm mampu jdi Peresiden.",6 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_nlxcyAZPoeb0TtHuLoF1IT_yb3yrUMXPeRUX3UB7fK3cfa2_g1rlcAw0kCzBs0InPpZg=s88-c-k-c0x00ffffff-no-rj
UgwbYl5DI1lZ0jbK35t4AaABAg,@Aqil-z9u,Walah walah....!! kayaknya kebalik baca koran atau kesumbat telinga saat mendengar berita.,7 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s88-c-k-c0x00ffffff-no-rj
UgzpLUPDm0i6FWJbkVl4AaABAg,@hamzahhas-v9e,Mereka suka beli barang dari negara supaya bisa korupsi,4 jam yang lalu,0,https://yt3.ggpht.com/ytc/AIdro_m2s7giIp50Sj11wAtuWvTVtCsLGdQ3MZYGHIoIzN3m5j0jU_Ih9WuIE6Ndg51XKUdFJg=s88-c-k-c0x00ffffff-no-rj
UgwYlOBIZpty4gHzr4l4AaABAg,@Daylikacongsuber,Cek dulu janji2 bapak yg katanya semua gratiss,6 jam yang lalu,0,https://yt3.ggpht.com/YEnOmsxCQkWAK90wXMauNTlSYvD54viuRKrh9ZoeGUkDrR5sYJkZ7hM2v-ist1MnlClmfAhh=s88-c-k-c0x00ffffff-no-rj
UgwkgvDcogICea1df9d4AaABAg,@kuroashi-z1o,"4x kalah, 1x menang karna curang dengan bansos pake APBN 😂😂😂😂😂",9 jam yang lalu (diedit),1,https://yt3.ggpht.com/ytc/AIdro_m81r_RpGR1QRuXGaIjnZ704hcTjmxb302myUEBvTIs7E0CtI7KeKkbUKrNx2U71JIRrQ=s88-c-k-c0x00ffffff-no-rj
